,epoch,training loss,validation loss
0,1.0,0.8459932257303562,0.6359183269328085
1,2.0,0.6034622498327631,0.5696484249556202
2,3.0,0.5362428913385361,0.4936186269610778
3,4.0,0.4595009731021763,0.43413633416438924
4,5.0,0.4052879423031519,0.3768510886992531
5,6.0,0.3791282907149744,0.3568673711484191
6,7.0,0.35706170090613354,0.3383283902002477
7,8.0,0.33934953471581486,0.3263791120857343
8,9.0,0.33251893162812995,0.3194497465744786
9,10.0,0.3635971887443943,0.32031345799907873
10,11.0,0.33313137514452484,0.3138433728238632
11,12.0,0.34325807097357236,0.44608896217126953
12,13.0,0.3367180269125892,0.3204056551658559
13,14.0,0.3193050590825492,0.3123809628445527
14,15.0,0.3134980982533474,0.30932845560641126
15,16.0,0.3106657811708149,0.3089453387877037
16,17.0,0.3078553494301507,0.3102324062037742
17,18.0,0.3034573770609909,0.30644664245432823
18,19.0,0.300063476383943,0.31002932889708157
19,20.0,0.2972075356834236,0.3053487201017895
20,21.0,0.2958188538878471,0.31326846958234394
21,22.0,0.2935839941853593,0.3168599388037605
22,23.0,0.2914046622041998,0.30973898439571773
23,24.0,0.2875185116975643,0.3047443474589408
24,25.0,0.2862004640715561,0.3055426122556473
25,26.0,0.2857237247343378,0.3141528017733289
26,27.0,0.2839217210167098,0.31890639024733125
27,28.0,0.2830243582847988,0.3062747685645504
28,29.0,0.2816451409531907,0.30955338067021865
29,30.0,0.3047815203752326,0.316175188783599
30,31.0,0.29155527841000034,0.3157318493073014
31,32.0,0.28292345114309214,0.3200268886726478
32,33.0,0.28609407264953374,0.3172303643719903
33,34.0,0.27919487436783724,0.31243790001019667
34,35.0,0.2763084099124903,0.308673370030077
35,36.0,0.27468914183220644,0.310383473533666
36,37.0,0.2737860055319194,0.3111538976516532
37,38.0,0.27412540686113396,0.30684378648968946
38,39.0,0.27144272098767347,0.31013752318833065
39,40.0,0.26901618260676147,0.30818708420827473
40,41.0,0.2710776913525729,0.3044087800743251
41,42.0,0.2697784306973904,0.3103605215919429
42,43.0,0.2701554339293433,0.30429531758030254
43,44.0,0.26639273579649886,0.30599989510815717
44,45.0,0.267707664251927,0.30969870574344166
45,46.0,0.27710692650884733,0.3290690205049241
46,47.0,0.2711446505446715,0.30733101065645274
47,48.0,0.26314004963456555,0.30634595449457225
48,49.0,0.2633345678405858,0.30577987308303517
49,50.0,0.2615997850381095,0.30981433241703044
